record_id,site_id,material_category,week,opening_stock,closing_stock,stockout_flag,days_below_threshold,emergency_replenishment_flag
INV-SITE_08-DRI-20251124,SITE_08,Drill Consumables,2025-11-24,160.24,169.91,0,0,0
INV-SITE_08-DRI-20251201,SITE_08,Drill Consumables,2025-12-01,169.91,168.24,0,0,0
INV-SITE_08-DRI-20251208,SITE_08,Drill Consumables,2025-12-08,168.24,158.28,0,0,0
INV-SITE_08-DRI-20251215,SITE_08,Drill Consumables,2025-12-15,158.28,152.7,0,0,0
INV-SITE_08-DRI-20251222,SITE_08,Drill Consumables,2025-12-22,152.7,148.49,0,0,0
INV-SITE_08-DRI-20251229,SITE_08,Drill Consumables,2025-12-29,148.49,141.21,0,0,0
INV-SITE_08-DRI-20260105,SITE_08,Drill Consumables,2026-01-05,141.21,146.04,0,0,0
INV-SITE_08-DRI-20260112,SITE_08,Drill Consumables,2026-01-12,146.04,116.89,0,0,0
INV-SITE_08-DRI-20260119,SITE_08,Drill Consumables,2026-01-19,116.89,89.2,0,0,0
INV-SITE_08-DRI-20260126,SITE_08,Drill Consumables,2026-01-26,89.2,73.06,0,0,0
INV-SITE_08-DRI-20260202,SITE_08,Drill Consumables,2026-02-02,73.06,54.01,0,0,0
INV-SITE_08-DRI-20260209,SITE_08,Drill Consumables,2026-02-09,54.01,25.13,0,3,0
INV-SITE_08-DRI-20260216,SITE_08,Drill Consumables,2026-02-16,25.13,10.07,0,7,0
INV-SITE_08-DRI-20260223,SITE_08,Drill Consumables,2026-02-23,15.0,17.36,0,7,1
INV-SITE_08-DRI-20260302,SITE_08,Drill Consumables,2026-03-02,45.42,7.45,0,7,0
INV-SITE_08-DRI-20260309,SITE_08,Drill Consumables,2026-03-09,15.0,14.93,0,7,1
INV-SITE_08-DRI-20260316,SITE_08,Drill Consumables,2026-03-16,29.12,67.61,0,0,0
INV-SITE_08-DRI-20260323,SITE_08,Drill Consumables,2026-03-23,67.61,39.03,0,0,0
INV-SITE_08-DRI-20260330,SITE_08,Drill Consumables,2026-03-30,39.03,36.98,0,0,0
INV-SITE_08-TYR-20251103,SITE_08,Tyres,2025-11-03,138.0,120.33,0,0,0
INV-SITE_08-TYR-20251110,SITE_08,Tyres,2025-11-10,120.33,120.88,0,0,0
INV-SITE_08-TYR-20251117,SITE_08,Tyres,2025-11-17,120.88,94.43,0,0,0
INV-SITE_08-TYR-20251124,SITE_08,Tyres,2025-11-24,94.43,83.54,0,0,0
INV-SITE_08-TYR-20251201,SITE_08,Tyres,2025-12-01,83.54,39.23,0,5,1
INV-SITE_08-TYR-20251208,SITE_08,Tyres,2025-12-08,70.06,59.46,0,1,1
INV-SITE_08-TYR-20251215,SITE_08,Tyres,2025-12-15,73.78,50.51,0,2,1
INV-SITE_08-TYR-20251222,SITE_08,Tyres,2025-12-22,81.89,89.8,0,0,0
INV-SITE_08-TYR-20251229,SITE_08,Tyres,2025-12-29,89.8,99.34,0,0,0
INV-SITE_08-TYR-20260105,SITE_08,Tyres,2026-01-05,99.34,100.14,0,0,0
INV-SITE_08-TYR-20260112,SITE_08,Tyres,2026-01-12,100.14,133.68,0,0,0
INV-SITE_08-TYR-20260119,SITE_08,Tyres,2026-01-19,133.68,157.51,0,0,0
INV-SITE_08-TYR-20260126,SITE_08,Tyres,2026-01-26,157.51,150.49,0,0,0
INV-SITE_08-TYR-20260202,SITE_08,Tyres,2026-02-02,150.49,158.0,0,0,0
INV-SITE_08-TYR-20260209,SITE_08,Tyres,2026-02-09,158.0,153.77,0,0,0
INV-SITE_08-TYR-20260216,SITE_08,Tyres,2026-02-16,153.77,159.56,0,0,0
INV-SITE_08-TYR-20260223,SITE_08,Tyres,2026-02-23,159.56,161.31,0,0,0
INV-SITE_08-TYR-20260302,SITE_08,Tyres,2026-03-02,161.31,132.59,0,0,0
INV-SITE_08-TYR-20260309,SITE_08,Tyres,2026-03-09,132.59,157.12,0,0,0
INV-SITE_08-TYR-20260316,SITE_08,Tyres,2026-03-16,157.12,147.18,0,0,0
INV-SITE_08-TYR-20260323,SITE_08,Tyres,2026-03-23,147.18,147.1,0,0,0
INV-SITE_08-TYR-20260330,SITE_08,Tyres,2026-03-30,147.1,114.38,0,0,0
INV-SITE_08-SAF-20251103,SITE_08,Safety PPE,2025-11-03,219.0,224.91,0,0,0
INV-SITE_08-SAF-20251110,SITE_08,Safety PPE,2025-11-10,224.91,258.05,0,0,0
INV-SITE_08-SAF-20251117,SITE_08,Safety PPE,2025-11-17,258.05,276.48,0,0,0
INV-SITE_08-SAF-20251124,SITE_08,Safety PPE,2025-11-24,276.48,249.28,0,0,0
INV-SITE_08-SAF-20251201,SITE_08,Safety PPE,2025-12-01,249.28,256.81,0,0,0
INV-SITE_08-SAF-20251208,SITE_08,Safety PPE,2025-12-08,256.81,271.44,0,0,0
INV-SITE_08-SAF-20251215,SITE_08,Safety PPE,2025-12-15,271.44,274.14,0,0,0
INV-SITE_08-SAF-20251222,SITE_08,Safety PPE,2025-12-22,274.14,286.45,0,0,0
INV-SITE_08-SAF-20251229,SITE_08,Safety PPE,2025-12-29,286.45,236.56,0,0,0
INV-SITE_08-SAF-20260105,SITE_08,Safety PPE,2026-01-05,236.56,250.41,0,0,0
INV-SITE_08-SAF-20260112,SITE_08,Safety PPE,2026-01-12,250.41,280.71,0,0,0
INV-SITE_08-SAF-20260119,SITE_08,Safety PPE,2026-01-19,280.71,291.99,0,0,0
INV-SITE_08-SAF-20260126,SITE_08,Safety PPE,2026-01-26,291.99,274.24,0,0,0
INV-SITE_08-SAF-20260202,SITE_08,Safety PPE,2026-02-02,274.24,308.36,0,0,0
INV-SITE_08-SAF-20260209,SITE_08,Safety PPE,2026-02-09,308.36,302.72,0,0,0
INV-SITE_08-SAF-20260216,SITE_08,Safety PPE,2026-02-16,302.72,281.39,0,0,0
INV-SITE_08-SAF-20260223,SITE_08,Safety PPE,2026-02-23,281.39,290.61,0,0,0
INV-SITE_08-SAF-20260302,SITE_08,Safety PPE,2026-03-02,290.61,277.54,0,0,0
INV-SITE_08-SAF-20260309,SITE_08,Safety PPE,2026-03-09,277.54,287.59,0,0,0
INV-SITE_08-SAF-20260316,SITE_08,Safety PPE,2026-03-16,287.59,293.69,0,0,0
INV-SITE_08-SAF-20260323,SITE_08,Safety PPE,2026-03-23,293.69,304.78,0,0,0
INV-SITE_08-SAF-20260330,SITE_08,Safety PPE,2026-03-30,304.78,271.58,0,0,0
INV-SITE_08-REA-20251103,SITE_08,Reagents,2025-11-03,159.0,125.71,0,0,0
INV-SITE_08-REA-20251110,SITE_08,Reagents,2025-11-10,125.71,124.07,0,0,0
INV-SITE_08-REA-20251117,SITE_08,Reagents,2025-11-17,124.07,107.18,0,0,0
INV-SITE_08-REA-20251124,SITE_08,Reagents,2025-11-24,107.18,110.2,0,0,0
INV-SITE_08-REA-20251201,SITE_08,Reagents,2025-12-01,110.2,96.7,0,0,0
INV-SITE_08-REA-20251208,SITE_08,Reagents,2025-12-08,96.7,68.76,0,0,0
INV-SITE_08-REA-20251215,SITE_08,Reagents,2025-12-15,68.76,35.53,0,0,0
INV-SITE_08-REA-20251222,SITE_08,Reagents,2025-12-22,35.53,46.52,0,0,0
INV-SITE_08-REA-20251229,SITE_08,Reagents,2025-12-29,46.52,61.75,0,0,0
INV-SITE_08-REA-20260105,SITE_08,Reagents,2026-01-05,61.75,47.65,0,0,0
INV-SITE_08-REA-20260112,SITE_08,Reagents,2026-01-12,47.65,40.02,0,0,0
INV-SITE_08-REA-20260119,SITE_08,Reagents,2026-01-19,40.02,17.95,0,7,1
INV-SITE_08-REA-20260126,SITE_08,Reagents,2026-01-26,42.31,28.44,0,3,1
INV-SITE_08-REA-20260202,SITE_08,Reagents,2026-02-02,58.52,72.64,0,0,0
INV-SITE_08-REA-20260209,SITE_08,Reagents,2026-02-09,72.64,64.81,0,0,0
INV-SITE_08-REA-20260216,SITE_08,Reagents,2026-02-16,64.81,32.04,0,1,1
INV-SITE_08-REA-20260223,SITE_08,Reagents,2026-02-23,60.45,98.75,0,0,0
INV-SITE_08-REA-20260302,SITE_08,Reagents,2026-03-02,98.75,110.96,0,0,0
INV-SITE_08-REA-20260309,SITE_08,Reagents,2026-03-09,110.96,117.65,0,0,0
INV-SITE_08-REA-20260316,SITE_08,Reagents,2026-03-16,117.65,138.35,0,0,0
INV-SITE_08-REA-20260323,SITE_08,Reagents,2026-03-23,138.35,124.68,0,0,0
INV-SITE_08-REA-20260330,SITE_08,Reagents,2026-03-30,124.68,79.58,0,0,0
INV-SITE_08-ELE-20251103,SITE_08,Electrical Spares,2025-11-03,185.0,204.88,0,0,0
INV-SITE_08-ELE-20251110,SITE_08,Electrical Spares,2025-11-10,204.88,196.82,0,0,0
INV-SITE_08-ELE-20251117,SITE_08,Electrical Spares,2025-11-17,196.82,147.47,0,0,0
INV-SITE_08-ELE-20251124,SITE_08,Electrical Spares,2025-11-24,147.47,123.06,0,0,0
INV-SITE_08-ELE-20251201,SITE_08,Electrical Spares,2025-12-01,123.06,90.21,0,0,0
INV-SITE_08-ELE-20251208,SITE_08,Electrical Spares,2025-12-08,90.21,98.45,0,0,0
INV-SITE_08-ELE-20251215,SITE_08,Electrical Spares,2025-12-15,98.45,114.95,0,0,0
INV-SITE_08-ELE-20251222,SITE_08,Electrical Spares,2025-12-22,114.95,98.86,0,0,0
INV-SITE_08-ELE-20251229,SITE_08,Electrical Spares,2025-12-29,98.86,77.9,0,0,0
INV-SITE_08-ELE-20260105,SITE_08,Electrical Spares,2026-01-05,77.9,65.6,0,0,0
INV-SITE_08-ELE-20260112,SITE_08,Electrical Spares,2026-01-12,65.6,49.37,0,0,0
INV-SITE_08-ELE-20260119,SITE_08,Electrical Spares,2026-01-19,49.37,0.0,1,7,1
INV-SITE_08-ELE-20260126,SITE_08,Electrical Spares,2026-01-26,15.99,32.93,0,1,1
INV-SITE_08-ELE-20260202,SITE_08,Electrical Spares,2026-02-02,57.28,28.33,0,2,1
INV-SITE_08-ELE-20260209,SITE_08,Electrical Spares,2026-02-09,45.86,49.26,0,0,0
INV-SITE_08-ELE-20260216,SITE_08,Electrical Spares,2026-02-16,49.26,42.16,0,0,0
INV-SITE_08-ELE-20260223,SITE_08,Electrical Spares,2026-02-23,42.16,54.78,0,0,0
INV-SITE_08-ELE-20260302,SITE_08,Electrical Spares,2026-03-02,54.78,41.01,0,0,0
INV-SITE_08-ELE-20260309,SITE_08,Electrical Spares,2026-03-09,41.01,8.2,0,7,1
INV-SITE_08-ELE-20260316,SITE_08,Electrical Spares,2026-03-16,45.98,25.79,0,3,0
INV-SITE_08-ELE-20260323,SITE_08,Electrical Spares,2026-03-23,25.79,41.33,0,0,0
INV-SITE_08-ELE-20260330,SITE_08,Electrical Spares,2026-03-30,41.33,24.5,0,4,1
INV-SITE_08-CON-20251103,SITE_08,Conveyor Parts,2025-11-03,199.0,172.45,0,0,0
INV-SITE_08-CON-20251110,SITE_08,Conveyor Parts,2025-11-10,172.45,151.74,0,0,0
INV-SITE_08-CON-20251117,SITE_08,Conveyor Parts,2025-11-17,151.74,147.41,0,0,0
INV-SITE_08-CON-20251124,SITE_08,Conveyor Parts,2025-11-24,147.41,172.75,0,0,0
INV-SITE_08-CON-20251201,SITE_08,Conveyor Parts,2025-12-01,172.75,172.78,0,0,0
INV-SITE_08-CON-20251208,SITE_08,Conveyor Parts,2025-12-08,172.78,159.73,0,0,0
INV-SITE_08-CON-20251215,SITE_08,Conveyor Parts,2025-12-15,159.73,153.72,0,0,0
INV-SITE_08-CON-20251222,SITE_08,Conveyor Parts,2025-12-22,153.72,157.56,0,0,0
INV-SITE_08-CON-20251229,SITE_08,Conveyor Parts,2025-12-29,157.56,142.94,0,0,0
INV-SITE_08-CON-20260105,SITE_08,Conveyor Parts,2026-01-05,142.94,159.72,0,0,0
INV-SITE_08-CON-20260112,SITE_08,Conveyor Parts,2026-01-12,159.72,156.65,0,0,0
INV-SITE_08-CON-20260119,SITE_08,Conveyor Parts,2026-01-19,156.65,113.56,0,0,0
INV-SITE_08-CON-20260126,SITE_08,Conveyor Parts,2026-01-26,113.56,121.51,0,0,0
INV-SITE_08-CON-20260202,SITE_08,Conveyor Parts,2026-02-02,121.51,149.5,0,0,0
INV-SITE_08-CON-20260209,SITE_08,Conveyor Parts,2026-02-09,149.5,122.86,0,0,0
INV-SITE_08-CON-20260216,SITE_08,Conveyor Parts,2026-02-16,122.86,130.48,0,0,0
INV-SITE_08-CON-20260223,SITE_08,Conveyor Parts,2026-02-23,130.48,124.53,0,0,0
INV-SITE_08-CON-20260302,SITE_08,Conveyor Parts,2026-03-02,124.53,91.99,0,0,0
INV-SITE_08-CON-20260309,SITE_08,Conveyor Parts,2026-03-09,91.99,78.54,0,0,0
INV-SITE_08-CON-20260316,SITE_08,Conveyor Parts,2026-03-16,78.54,88.14,0,0,0
INV-SITE_08-CON-20260323,SITE_08,Conveyor Parts,2026-03-23,88.14,72.42,0,0,0
INV-SITE_08-CON-20260330,SITE_08,Conveyor Parts,2026-03-30,72.42,38.13,0,4,0
INV-SITE_08-GEN-20251103,SITE_08,General MRO,2025-11-03,222.0,219.47,0,0,0
INV-SITE_08-GEN-20251110,SITE_08,General MRO,2025-11-10,219.47,259.57,0,0,0
INV-SITE_08-GEN-20251117,SITE_08,General MRO,2025-11-17,259.57,224.22,0,0,0
INV-SITE_08-GEN-20251124,SITE_08,General MRO,2025-11-24,224.22,197.45,0,0,0
INV-SITE_08-GEN-20251201,SITE_08,General MRO,2025-12-01,197.45,176.39,0,0,0
INV-SITE_08-GEN-20251208,SITE_08,General MRO,2025-12-08,176.39,156.6,0,0,0
INV-SITE_08-GEN-20251215,SITE_08,General MRO,2025-12-15,156.6,129.53,0,0,0
INV-SITE_08-GEN-20251222,SITE_08,General MRO,2025-12-22,129.53,167.44,0,0,0
INV-SITE_08-GEN-20251229,SITE_08,General MRO,2025-12-29,167.44,144.46,0,0,0
INV-SITE_08-GEN-20260105,SITE_08,General MRO,2026-01-05,144.46,126.68,0,0,0
INV-SITE_08-GEN-20260112,SITE_08,General MRO,2026-01-12,126.68,138.15,0,0,0
INV-SITE_08-GEN-20260119,SITE_08,General MRO,2026-01-19,138.15,126.54,0,0,0
INV-SITE_08-GEN-20260126,SITE_08,General MRO,2026-01-26,126.54,127.49,0,0,0
INV-SITE_08-GEN-20260202,SITE_08,General MRO,2026-02-02,127.49,126.77,0,0,0
INV-SITE_08-GEN-20260209,SITE_08,General MRO,2026-02-09,126.77,105.59,0,0,0
INV-SITE_08-GEN-20260216,SITE_08,General MRO,2026-02-16,105.59,134.08,0,0,0
INV-SITE_08-GEN-20260223,SITE_08,General MRO,2026-02-23,134.08,149.73,0,0,0
INV-SITE_08-GEN-20260302,SITE_08,General MRO,2026-03-02,149.73,133.46,0,0,0
INV-SITE_08-GEN-20260309,SITE_08,General MRO,2026-03-09,133.46,119.16,0,0,0
INV-SITE_08-GEN-20260316,SITE_08,General MRO,2026-03-16,119.16,135.33,0,0,0
INV-SITE_08-GEN-20260323,SITE_08,General MRO,2026-03-23,135.33,115.52,0,0,0
INV-SITE_08-GEN-20260330,SITE_08,General MRO,2026-03-30,115.52,102.3,0,0,0
INV-SITE_09-EXP-20251103,SITE_09,Explosives,2025-11-03,185.0,146.32,0,0,0
INV-SITE_09-EXP-20251110,SITE_09,Explosives,2025-11-10,146.32,132.75,0,0,0
INV-SITE_09-EXP-20251117,SITE_09,Explosives,2025-11-17,132.75,68.47,0,0,0
INV-SITE_09-EXP-20251124,SITE_09,Explosives,2025-11-24,68.47,28.79,0,1,0
INV-SITE_09-EXP-20251201,SITE_09,Explosives,2025-12-01,28.79,39.0,0,0,0
INV-SITE_09-EXP-20251208,SITE_09,Explosives,2025-12-08,39.0,33.63,0,0,0
INV-SITE_09-EXP-20251215,SITE_09,Explosives,2025-12-15,33.63,40.12,0,0,0
INV-SITE_09-EXP-20251222,SITE_09,Explosives,2025-12-22,40.12,0.0,1,7,1
INV-SITE_09-EXP-20251229,SITE_09,Explosives,2025-12-29,18.99,31.22,0,0,0
INV-SITE_09-EXP-20260105,SITE_09,Explosives,2026-01-05,31.22,4.32,0,7,0
INV-SITE_09-EXP-20260112,SITE_09,Explosives,2026-01-12,15.0,16.81,0,6,1
INV-SITE_09-EXP-20260119,SITE_09,Explosives,2026-01-19,51.93,73.36,0,0,0
INV-SITE_09-EXP-20260126,SITE_09,Explosives,2026-01-26,73.36,24.07,0,3,1
INV-SITE_09-EXP-20260202,SITE_09,Explosives,2026-02-02,51.78,10.9,0,7,0
INV-SITE_09-EXP-20260209,SITE_09,Explosives,2026-02-09,15.0,0.0,1,7,1
INV-SITE_09-EXP-20260216,SITE_09,Explosives,2026-02-16,28.02,0.0,1,7,1
INV-SITE_09-EXP-20260223,SITE_09,Explosives,2026-02-23,36.13,4.44,0,7,0
INV-SITE_09-EXP-20260302,SITE_09,Explosives,2026-03-02,15.0,11.08,0,7,0
INV-SITE_09-EXP-20260309,SITE_09,Explosives,2026-03-09,15.0,46.37,0,0,0
INV-SITE_09-EXP-20260316,SITE_09,Explosives,2026-03-16,46.37,15.75,0,7,0
INV-SITE_09-EXP-20260323,SITE_09,Explosives,2026-03-23,15.75,0.0,1,7,1
INV-SITE_09-EXP-20260330,SITE_09,Explosives,2026-03-30,15.0,0.0,1,7,1
INV-SITE_09-DIE-20251103,SITE_09,Diesel,2025-11-03,227.0,186.89,0,0,0
INV-SITE_09-DIE-20251110,SITE_09,Diesel,2025-11-10,186.89,153.7,0,0,0
INV-SITE_09-DIE-20251117,SITE_09,Diesel,2025-11-17,153.7,118.31,0,0,0
INV-SITE_09-DIE-20251124,SITE_09,Diesel,2025-11-24,118.31,110.11,0,0,0
INV-SITE_09-DIE-20251201,SITE_09,Diesel,2025-12-01,110.11,113.05,0,0,0
INV-SITE_09-DIE-20251208,SITE_09,Diesel,2025-12-08,113.05,86.45,0,0,0
INV-SITE_09-DIE-20251215,SITE_09,Diesel,2025-12-15,86.45,56.79,0,0,0
INV-SITE_09-DIE-20251222,SITE_09,Diesel,2025-12-22,56.79,3.71,0,7,1
INV-SITE_09-DIE-20251229,SITE_09,Diesel,2025-12-29,40.5,0.0,1,7,1
INV-SITE_09-DIE-20260105,SITE_09,Diesel,2026-01-05,32.8,15.68,0,7,0
INV-SITE_09-DIE-20260112,SITE_09,Diesel,2026-01-12,15.68,0.0,1,7,1
INV-SITE_09-DIE-20260119,SITE_09,Diesel,2026-01-19,18.75,7.35,0,7,0
INV-SITE_09-DIE-20260126,SITE_09,Diesel,2026-01-26,15.0,39.81,0,0,0
INV-SITE_09-DIE-20260202,SITE_09,Diesel,2026-02-02,39.81,22.28,0,5,0
INV-SITE_09-DIE-20260209,SITE_09,Diesel,2026-02-09,22.28,0.0,1,7,1
INV-SITE_09-DIE-20260216,SITE_09,Diesel,2026-02-16,34.7,0.0,1,7,1
INV-SITE_09-DIE-20260223,SITE_09,Diesel,2026-02-23,18.05,34.0,0,0,0
INV-SITE_09-DIE-20260302,SITE_09,Diesel,2026-03-02,34.0,14.93,0,7,1
INV-SITE_09-DIE-20260309,SITE_09,Diesel,2026-03-09,46.62,10.34,0,7,0
INV-SITE_09-DIE-20260316,SITE_09,Diesel,2026-03-16,15.0,0.0,1,7,1
INV-SITE_09-DIE-20260323,SITE_09,Diesel,2026-03-23,20.23,17.95,0,6,0
INV-SITE_09-DIE-20260330,SITE_09,Diesel,2026-03-30,17.95,14.06,0,7,1
INV-SITE_09-GRI-20251103,SITE_09,Grinding Media,2025-11-03,180.0,147.27,0,0,0
INV-SITE_09-GRI-20251110,SITE_09,Grinding Media,2025-11-10,147.27,102.43,0,0,0
INV-SITE_09-GRI-20251117,SITE_09,Grinding Media,2025-11-17,102.43,40.93,0,3,1
INV-SITE_09-GRI-20251124,SITE_09,Grinding Media,2025-11-24,67.52,24.68,0,7,0
INV-SITE_09-GRI-20251201,SITE_09,Grinding Media,2025-12-01,24.68,0.0,1,7,1
INV-SITE_09-GRI-20251208,SITE_09,Grinding Media,2025-12-08,24.41,0.68,0,7,1
INV-SITE_09-GRI-20251215,SITE_09,Grinding Media,2025-12-15,25.75,8.38,0,7,0
INV-SITE_09-GRI-20251222,SITE_09,Grinding Media,2025-12-22,15.0,0.0,1,7,1
INV-SITE_09-GRI-20251229,SITE_09,Grinding Media,2025-12-29,25.29,0.0,1,7,1
INV-SITE_09-GRI-20260105,SITE_09,Grinding Media,2026-01-05,15.0,0.0,1,7,1
INV-SITE_09-GRI-20260112,SITE_09,Grinding Media,2026-01-12,24.21,12.09,0,7,0
INV-SITE_09-GRI-20260119,SITE_09,Grinding Media,2026-01-19,15.0,0.0,1,7,1
INV-SITE_09-GRI-20260126,SITE_09,Grinding Media,2026-01-26,21.22,8.46,0,7,1
INV-SITE_09-GRI-20260202,SITE_09,Grinding Media,2026-02-02,37.72,9.78,0,7,0
INV-SITE_09-GRI-20260209,SITE_09,Grinding Media,2026-02-09,15.0,0.0,1,7,1
INV-SITE_09-GRI-20260216,SITE_09,Grinding Media,2026-02-16,28.98,6.75,0,7,1
INV-SITE_09-GRI-20260223,SITE_09,Grinding Media,2026-02-23,26.06,2.99,1,7,1
INV-SITE_09-GRI-20260302,SITE_09,Grinding Media,2026-03-02,35.86,15.05,0,7,1
INV-SITE_09-GRI-20260309,SITE_09,Grinding Media,2026-03-09,32.53,13.95,0,7,0
INV-SITE_09-GRI-20260316,SITE_09,Grinding Media,2026-03-16,15.0,9.06,0,7,0
INV-SITE_09-GRI-20260323,SITE_09,Grinding Media,2026-03-23,15.0,0.0,1,7,1
INV-SITE_09-GRI-20260330,SITE_09,Grinding Media,2026-03-30,22.56,37.44,0,4,1
INV-SITE_09-DRI-20251103,SITE_09,Drill Consumables,2025-11-03,149.0,146.01,0,0,0
INV-SITE_09-DRI-20251110,SITE_09,Drill Consumables,2025-11-10,146.01,136.35,0,0,0
INV-SITE_09-DRI-20251117,SITE_09,Drill Consumables,2025-11-17,136.35,135.23,0,0,0
INV-SITE_09-DRI-20251124,SITE_09,Drill Consumables,2025-11-24,135.23,112.89,0,0,0
INV-SITE_09-DRI-20251201,SITE_09,Drill Consumables,2025-12-01,112.89,107.52,0,0,0
INV-SITE_09-DRI-20251208,SITE_09,Drill Consumables,2025-12-08,107.52,128.96,0,0,0
INV-SITE_09-DRI-20251215,SITE_09,Drill Consumables,2025-12-15,128.96,111.77,0,0,0
INV-SITE_09-DRI-20251222,SITE_09,Drill Consumables,2025-12-22,111.77,97.25,0,0,0
INV-SITE_09-DRI-20251229,SITE_09,Drill Consumables,2025-12-29,97.25,22.36,0,7,1
INV-SITE_09-DRI-20260105,SITE_09,Drill Consumables,2026-01-05,37.02,54.91,0,0,0
INV-SITE_09-DRI-20260112,SITE_09,Drill Consumables,2026-01-12,54.91,13.91,0,7,0
INV-SITE_09-DRI-20260119,SITE_09,Drill Consumables,2026-01-19,15.0,0.0,1,7,1
INV-SITE_09-DRI-20260126,SITE_09,Drill Consumables,2026-01-26,35.73,39.14,0,4,1
INV-SITE_09-DRI-20260202,SITE_09,Drill Consumables,2026-02-02,58.74,85.96,0,0,0
INV-SITE_09-DRI-20260209,SITE_09,Drill Consumables,2026-02-09,85.96,89.93,0,0,0
INV-SITE_09-DRI-20260216,SITE_09,Drill Consumables,2026-02-16,89.93,73.53,0,0,0
INV-SITE_09-DRI-20260223,SITE_09,Drill Consumables,2026-02-23,73.53,54.81,0,0,0
INV-SITE_09-DRI-20260302,SITE_09,Drill Consumables,2026-03-02,54.81,50.61,0,1,0
INV-SITE_09-DRI-20260309,SITE_09,Drill Consumables,2026-03-09,50.61,47.11,0,2,1
INV-SITE_09-DRI-20260316,SITE_09,Drill Consumables,2026-03-16,67.67,61.13,0,0,0
INV-SITE_09-DRI-20260323,SITE_09,Drill Consumables,2026-03-23,61.13,26.21,0,7,1
INV-SITE_09-DRI-20260330,SITE_09,Drill Consumables,2026-03-30,45.22,22.7,0,7,1
INV-SITE_09-TYR-20251103,SITE_09,Tyres,2025-11-03,127.0,75.08,0,0,0
INV-SITE_09-TYR-20251110,SITE_09,Tyres,2025-11-10,75.08,31.91,0,0,0
INV-SITE_09-TYR-20251117,SITE_09,Tyres,2025-11-17,31.91,22.59,0,4,1
INV-SITE_09-TYR-20251124,SITE_09,Tyres,2025-11-24,53.45,0.0,1,7,1
INV-SITE_09-TYR-20251201,SITE_09,Tyres,2025-12-01,30.28,5.92,1,7,1
INV-SITE_09-TYR-20251208,SITE_09,Tyres,2025-12-08,29.89,5.83,0,7,1
INV-SITE_09-TYR-20251215,SITE_09,Tyres,2025-12-15,32.31,19.75,0,5,0
INV-SITE_09-TYR-20251222,SITE_09,Tyres,2025-12-22,19.75,1.52,0,7,1
INV-SITE_09-TYR-20251229,SITE_09,Tyres,2025-12-29,17.1,35.83,0,0,0
INV-SITE_09-TYR-20260105,SITE_09,Tyres,2026-01-05,35.83,20.64,0,5,1
INV-SITE_09-TYR-20260112,SITE_09,Tyres,2026-01-12,39.69,38.33,0,0,0
INV-SITE_09-TYR-20260119,SITE_09,Tyres,2026-01-19,38.33,35.06,0,0,0
INV-SITE_09-TYR-20260126,SITE_09,Tyres,2026-01-26,35.06,47.82,0,0,0
INV-SITE_09-TYR-20260202,SITE_09,Tyres,2026-02-02,47.82,35.94,0,0,0
INV-SITE_09-TYR-20260209,SITE_09,Tyres,2026-02-09,35.94,19.43,0,5,0
INV-SITE_09-TYR-20260216,SITE_09,Tyres,2026-02-16,19.43,10.92,0,7,0
INV-SITE_09-TYR-20260223,SITE_09,Tyres,2026-02-23,15.0,0.0,1,7,1
INV-SITE_09-TYR-20260302,SITE_09,Tyres,2026-03-02,35.6,64.01,0,0,0
INV-SITE_09-TYR-20260309,SITE_09,Tyres,2026-03-09,64.01,50.44,0,0,0
INV-SITE_09-TYR-20260316,SITE_09,Tyres,2026-03-16,50.44,29.94,0,1,1
INV-SITE_09-TYR-20260323,SITE_09,Tyres,2026-03-23,53.9,0.76,0,7,1
INV-SITE_09-TYR-20260330,SITE_09,Tyres,2026-03-30,36.85,33.84,0,0,0
INV-SITE_09-SAF-20251103,SITE_09,Safety PPE,2025-11-03,124.0,102.93,0,0,0
INV-SITE_09-SAF-20251110,SITE_09,Safety PPE,2025-11-10,102.93,109.49,0,0,0
INV-SITE_09-SAF-20251117,SITE_09,Safety PPE,2025-11-17,109.49,75.7,0,0,0
INV-SITE_09-SAF-20251124,SITE_09,Safety PPE,2025-11-24,75.7,47.81,0,1,1
INV-SITE_09-SAF-20251201,SITE_09,Safety PPE,2025-12-01,60.62,46.29,0,1,0
INV-SITE_09-SAF-20251208,SITE_09,Safety PPE,2025-12-08,46.29,57.38,0,0,0
INV-SITE_09-SAF-20251215,SITE_09,Safety PPE,2025-12-15,57.38,58.95,0,0,0
INV-SITE_09-SAF-20251222,SITE_09,Safety PPE,2025-12-22,58.95,15.78,0,7,1
INV-SITE_09-SAF-20251229,SITE_09,Safety PPE,2025-12-29,47.92,23.16,0,7,0
INV-SITE_09-SAF-20260105,SITE_09,Safety PPE,2026-01-05,23.16,0.0,1,7,1
INV-SITE_09-SAF-20260112,SITE_09,Safety PPE,2026-01-12,34.54,0.37,0,7,1
INV-SITE_09-SAF-20260119,SITE_09,Safety PPE,2026-01-19,27.72,7.3,1,7,1
INV-SITE_09-SAF-20260126,SITE_09,Safety PPE,2026-01-26,29.42,27.28,0,6,1
INV-SITE_09-SAF-20260202,SITE_09,Safety PPE,2026-02-02,61.55,83.9,0,0,0
INV-SITE_09-SAF-20260209,SITE_09,Safety PPE,2026-02-09,83.9,65.14,0,0,0
INV-SITE_09-SAF-20260216,SITE_09,Safety PPE,2026-02-16,65.14,35.53,0,4,0
