delivery_id,po_id,supplier_id,site_id,delivery_date,on_time_flag,quantity_fulfilled_pct,quality_issue_flag,transport_issue_flag,documentation_issue_flag
D002302,PO002302,S0005,SITE_06,2026-03-06,1,0.891,0,0,0
D002303,PO002303,S0014,SITE_05,2026-01-23,0,1.0,0,0,0
D002304,PO002304,S0021,SITE_07,2025-11-22,1,0.994,0,0,0
D002305,PO002305,S0051,SITE_10,2026-04-05,0,0.919,0,0,0
D002306,PO002306,S0033,SITE_01,2026-02-01,1,0.894,0,0,0
D002307,PO002307,S0011,SITE_11,2025-11-25,0,1.0,0,0,0
D002308,PO002308,S0109,SITE_11,2025-12-08,1,0.9,0,0,0
D002309,PO002309,S0061,SITE_02,2026-04-04,1,1.0,0,0,0
D002310,PO002310,S0047,SITE_04,2026-02-27,1,0.936,0,0,0
D002311,PO002311,S0077,SITE_03,2026-01-25,0,0.979,0,0,0
D002312,PO002312,S0066,SITE_08,2026-03-11,0,0.982,1,0,0
D002313,PO002313,S0074,SITE_01,2026-02-04,1,1.0,0,0,0
D002314,PO002314,S0060,SITE_08,2026-04-26,0,1.0,0,0,0
D002315,PO002315,S0039,SITE_10,2026-02-15,1,1.0,0,0,0
D002316,PO002316,S0002,SITE_11,2026-03-28,1,0.925,0,0,0
D002317,PO002317,S0075,SITE_08,2026-04-17,1,0.986,0,0,0
D002318,PO002318,S0012,SITE_06,2025-11-09,0,0.991,0,0,0
D002319,PO002319,S0015,SITE_01,2026-02-10,1,0.88,0,0,0
D002320,PO002320,S0109,SITE_02,2026-04-15,1,0.84,0,0,0
D002321,PO002321,S0115,SITE_08,2026-02-19,0,0.936,0,0,0
D002322,PO002322,S0113,SITE_09,2026-03-13,1,0.997,0,0,0
D002323,PO002323,S0020,SITE_09,2026-03-23,0,0.845,0,1,0
D002324,PO002324,S0069,SITE_08,2026-02-25,1,0.947,0,0,0
D002325,PO002325,S0053,SITE_02,2025-11-30,1,0.964,0,0,0
D002326,PO002326,S0098,SITE_03,2026-05-02,0,0.92,0,0,0
D002327,PO002327,S0030,SITE_03,2025-11-05,0,0.929,0,0,0
D002328,PO002328,S0099,SITE_06,2026-01-23,0,0.913,0,0,1
D002329,PO002329,S0032,SITE_11,2026-03-09,1,0.988,0,0,0
D002330,PO002330,S0040,SITE_10,2026-01-06,1,0.864,0,0,0
D002331,PO002331,S0044,SITE_05,2025-11-24,0,1.0,0,0,0
D002332,PO002332,S0017,SITE_12,2026-02-09,1,0.927,0,0,1
D002333,PO002333,S0078,SITE_07,2026-04-19,0,0.867,0,0,0
D002334,PO002334,S0119,SITE_09,2026-01-14,1,0.835,0,0,0
D002335,PO002335,S0095,SITE_05,2026-01-04,1,0.956,0,0,0
D002336,PO002336,S0107,SITE_08,2025-11-25,1,0.823,0,0,0
D002337,PO002337,S0028,SITE_10,2026-01-21,1,0.861,0,0,0
D002338,PO002338,S0114,SITE_02,2025-10-28,0,0.91,0,0,0
D002339,PO002339,S0077,SITE_09,2026-02-13,1,0.946,0,0,0
D002340,PO002340,S0043,SITE_06,2025-11-14,0,0.882,0,0,0
D002341,PO002341,S0091,SITE_11,2026-04-12,0,0.928,1,0,0
D002342,PO002342,S0075,SITE_10,2025-11-27,0,0.989,0,1,0
D002343,PO002343,S0060,SITE_12,2025-12-10,1,0.965,0,0,0
D002344,PO002344,S0069,SITE_12,2026-04-03,0,1.0,0,1,0
D002345,PO002345,S0094,SITE_02,2025-11-10,0,0.981,0,0,0
D002346,PO002346,S0091,SITE_06,2026-01-26,0,0.923,0,0,0
D002347,PO002347,S0116,SITE_01,2026-02-19,0,1.0,0,0,0
D002348,PO002348,S0041,SITE_09,2025-12-28,1,0.962,0,0,0
D002349,PO002349,S0014,SITE_10,2026-03-01,0,0.965,0,1,0
D002350,PO002350,S0085,SITE_08,2026-01-05,1,0.974,0,0,1
D002351,PO002351,S0065,SITE_12,2026-03-06,0,0.896,0,0,0
D002352,PO002352,S0099,SITE_01,2026-03-09,0,0.937,0,0,0
D002353,PO002353,S0073,SITE_01,2026-01-21,0,0.877,0,0,0
D002354,PO002354,S0096,SITE_02,2025-12-19,0,0.989,0,0,0
D002355,PO002355,S0104,SITE_08,2026-04-24,0,0.958,1,0,0
D002356,PO002356,S0098,SITE_10,2026-02-23,1,0.944,0,0,0
D002357,PO002357,S0007,SITE_09,2026-04-11,1,0.959,0,0,0
D002358,PO002358,S0054,SITE_03,2025-12-27,1,0.895,0,0,0
D002359,PO002359,S0102,SITE_01,2026-01-09,0,0.838,0,0,0
D002360,PO002360,S0019,SITE_02,2025-11-24,1,1.0,0,0,0
D002361,PO002361,S0083,SITE_01,2025-12-31,0,0.899,0,0,1
D002362,PO002362,S0036,SITE_08,2026-01-21,0,0.996,0,0,0
D002363,PO002363,S0042,SITE_12,2026-01-31,0,0.869,0,1,0
D002364,PO002364,S0079,SITE_11,2026-02-12,1,0.962,0,0,0
D002365,PO002365,S0046,SITE_01,2026-01-23,1,0.88,0,0,0
D002366,PO002366,S0064,SITE_08,2026-02-04,1,0.983,0,0,0
D002367,PO002367,S0013,SITE_08,2026-04-20,1,0.972,0,0,0
D002368,PO002368,S0034,SITE_11,2026-02-08,1,0.985,0,0,0
D002369,PO002369,S0038,SITE_05,2026-03-27,1,0.953,0,0,0
D002370,PO002370,S0094,SITE_04,2026-02-02,0,1.0,0,0,0
D002371,PO002371,S0116,SITE_04,2025-12-29,1,0.985,0,0,0
D002372,PO002372,S0016,SITE_01,2026-03-22,0,0.909,0,1,0
D002373,PO002373,S0059,SITE_09,2026-04-11,1,0.933,0,0,0
D002374,PO002374,S0042,SITE_02,2026-02-07,0,0.95,0,0,0
D002375,PO002375,S0024,SITE_08,2025-12-30,0,0.943,0,0,0
D002376,PO002376,S0082,SITE_04,2026-01-01,1,0.988,0,0,0
D002377,PO002377,S0013,SITE_05,2025-12-29,1,0.91,0,0,0
D002378,PO002378,S0029,SITE_03,2026-03-26,0,0.996,0,0,0
D002379,PO002379,S0011,SITE_07,2026-04-07,1,0.964,0,0,0
D002380,PO002380,S0069,SITE_06,2025-10-20,1,0.928,0,0,0
D002381,PO002381,S0026,SITE_08,2026-01-07,1,0.995,0,0,0
D002382,PO002382,S0044,SITE_01,2026-03-19,1,0.914,0,0,0
D002383,PO002383,S0111,SITE_12,2026-03-14,1,1.0,0,0,0
D002384,PO002384,S0113,SITE_12,2025-10-23,0,1.0,0,0,0
D002385,PO002385,S0046,SITE_07,2026-03-27,0,0.97,0,0,0
D002386,PO002386,S0070,SITE_05,2026-01-01,1,0.953,1,0,0
D002387,PO002387,S0031,SITE_10,2026-04-04,1,0.938,0,0,0
D002388,PO002388,S0015,SITE_05,2026-03-18,1,0.945,0,0,0
D002389,PO002389,S0024,SITE_02,2026-01-30,0,0.862,0,0,0
D002390,PO002390,S0025,SITE_10,2026-01-16,0,1.0,0,0,0
D002391,PO002391,S0036,SITE_03,2026-01-05,0,0.982,0,0,0
D002392,PO002392,S0004,SITE_05,2025-11-08,1,0.941,0,0,0
D002393,PO002393,S0073,SITE_09,2026-01-11,1,1.0,0,0,0
D002394,PO002394,S0081,SITE_09,2026-02-09,1,0.899,0,0,0
D002395,PO002395,S0094,SITE_02,2026-04-10,1,0.879,0,0,0
D002396,PO002396,S0049,SITE_06,2026-03-17,0,1.0,1,0,0
D002397,PO002397,S0046,SITE_06,2025-11-23,0,0.923,0,0,0
D002398,PO002398,S0072,SITE_12,2025-11-13,0,0.905,0,0,0
D002399,PO002399,S0111,SITE_08,2026-01-13,1,0.985,0,0,0
D002400,PO002400,S0066,SITE_04,2026-02-11,1,0.989,0,0,0
D002401,PO002401,S0032,SITE_02,2025-12-18,0,1.0,0,0,0
D002402,PO002402,S0096,SITE_05,2025-12-02,1,0.928,0,0,0
D002403,PO002403,S0087,SITE_09,2025-11-05,1,1.0,0,0,0
D002404,PO002404,S0110,SITE_03,2025-11-09,1,0.973,0,0,0
D002405,PO002405,S0075,SITE_07,2026-03-07,0,1.0,0,0,0
D002406,PO002406,S0101,SITE_07,2025-11-10,0,0.942,0,0,0
D002407,PO002407,S0040,SITE_01,2026-01-16,0,0.904,0,0,1
D002408,PO002408,S0046,SITE_07,2026-02-28,1,0.914,0,0,0
D002409,PO002409,S0109,SITE_04,2026-03-28,1,1.0,0,0,0
D002410,PO002410,S0023,SITE_04,2025-11-26,1,0.895,0,0,0
D002411,PO002411,S0036,SITE_10,2026-01-07,0,0.915,0,0,0
D002412,PO002412,S0074,SITE_08,2026-02-12,1,0.873,0,0,0
D002413,PO002413,S0080,SITE_01,2026-01-17,0,0.968,0,0,0
D002414,PO002414,S0016,SITE_01,2026-02-06,1,0.879,0,0,0
D002415,PO002415,S0065,SITE_07,2026-04-10,0,0.98,0,0,0
D002416,PO002416,S0096,SITE_05,2026-02-18,1,0.988,0,1,0
D002417,PO002417,S0054,SITE_12,2025-11-12,1,0.851,0,0,0
D002418,PO002418,S0120,SITE_03,2026-02-18,0,0.998,0,0,0
D002419,PO002419,S0013,SITE_06,2026-04-23,0,0.873,0,1,0
D002420,PO002420,S0101,SITE_11,2026-03-06,0,0.919,0,0,0
D002421,PO002421,S0072,SITE_10,2026-02-13,1,0.946,0,0,0
D002422,PO002422,S0120,SITE_09,2025-12-12,1,0.984,0,0,0
D002423,PO002423,S0018,SITE_01,2026-01-06,1,0.965,0,0,0
D002424,PO002424,S0115,SITE_12,2026-02-18,0,0.965,0,0,0
D002425,PO002425,S0021,SITE_04,2026-02-17,1,1.0,0,0,0
D002426,PO002426,S0022,SITE_06,2026-02-22,1,1.0,0,0,0
D002427,PO002427,S0061,SITE_10,2026-03-18,0,0.977,0,0,0
D002428,PO002428,S0093,SITE_06,2026-01-30,1,0.983,1,0,0
D002429,PO002429,S0085,SITE_02,2026-02-22,1,1.0,0,0,0
D002430,PO002430,S0119,SITE_04,2026-01-12,0,0.824,1,0,0
D002431,PO002431,S0043,SITE_03,2026-03-10,0,1.0,0,0,0
D002432,PO002432,S0112,SITE_03,2026-02-15,1,0.889,0,0,0
D002433,PO002433,S0026,SITE_03,2025-12-29,1,0.978,0,0,0
D002434,PO002434,S0112,SITE_06,2025-12-15,1,0.946,0,0,0
D002435,PO002435,S0118,SITE_11,2025-11-29,0,0.897,0,0,0
D002436,PO002436,S0061,SITE_07,2026-03-26,0,0.968,0,0,0
D002437,PO002437,S0029,SITE_10,2026-02-12,1,0.974,0,0,0
D002438,PO002438,S0087,SITE_08,2025-12-02,1,0.957,0,0,0
D002439,PO002439,S0079,SITE_06,2025-11-07,0,0.85,0,0,0
D002440,PO002440,S0064,SITE_06,2025-12-24,0,0.994,0,0,0
D002441,PO002441,S0114,SITE_09,2026-03-10,1,0.967,0,0,0
D002442,PO002442,S0032,SITE_11,2026-02-26,1,0.947,0,0,0
D002443,PO002443,S0028,SITE_07,2025-11-20,1,0.956,0,0,0
D002444,PO002444,S0070,SITE_04,2025-12-13,1,0.931,0,0,0
D002445,PO002445,S0084,SITE_02,2025-11-22,0,0.909,0,1,0
D002446,PO002446,S0061,SITE_06,2026-01-01,0,0.922,0,1,0
D002447,PO002447,S0103,SITE_11,2025-10-31,1,0.916,0,0,0
D002448,PO002448,S0057,SITE_04,2026-01-01,1,0.932,0,0,0
D002449,PO002449,S0089,SITE_02,2026-02-02,1,1.0,0,0,0
D002450,PO002450,S0009,SITE_06,2025-12-10,1,0.989,0,0,0
D002451,PO002451,S0061,SITE_07,2025-11-04,0,0.899,0,0,0
D002452,PO002452,S0098,SITE_05,2025-11-19,0,0.949,0,0,0
D002453,PO002453,S0084,SITE_06,2026-01-28,1,0.936,0,0,0
D002454,PO002454,S0016,SITE_07,2026-02-28,0,0.96,0,0,0
D002455,PO002455,S0062,SITE_05,2025-12-20,1,0.938,0,0,0
D002456,PO002456,S0112,SITE_11,2025-12-28,1,0.901,0,0,0
D002457,PO002457,S0010,SITE_11,2026-01-01,1,1.0,0,0,0
D002458,PO002458,S0014,SITE_06,2025-12-24,0,0.954,0,0,0
D002459,PO002459,S0053,SITE_09,2026-04-06,0,0.915,0,0,0
D002460,PO002460,S0065,SITE_04,2026-01-05,1,0.971,1,0,0
D002461,PO002461,S0079,SITE_10,2025-11-03,1,1.0,0,0,0
D002462,PO002462,S0077,SITE_07,2025-11-30,0,0.968,0,0,0
D002463,PO002463,S0090,SITE_07,2026-01-07,0,0.943,0,0,0
D002464,PO002464,S0005,SITE_05,2026-03-21,1,1.0,0,0,0
D002465,PO002465,S0039,SITE_08,2025-11-07,1,0.974,0,0,0
D002466,PO002466,S0054,SITE_10,2025-11-05,1,0.992,0,0,0
D002467,PO002467,S0074,SITE_07,2026-01-22,0,0.916,0,0,0
D002468,PO002468,S0086,SITE_06,2026-03-02,0,0.99,0,0,0
D002469,PO002469,S0022,SITE_10,2026-04-11,1,0.985,0,0,0
D002470,PO002470,S0067,SITE_01,2026-02-12,0,1.0,0,0,0
D002471,PO002471,S0040,SITE_06,2026-03-10,0,0.993,0,0,0
D002472,PO002472,S0056,SITE_01,2025-12-09,1,0.88,0,0,0
D002473,PO002473,S0076,SITE_12,2026-01-23,1,0.882,0,0,0
D002474,PO002474,S0065,SITE_03,2025-11-18,1,0.942,0,0,0
D002475,PO002475,S0004,SITE_02,2026-01-09,1,0.797,0,0,0
D002476,PO002476,S0086,SITE_01,2026-04-15,0,0.857,0,1,0
D002477,PO002477,S0050,SITE_02,2026-02-05,0,0.833,0,0,0
D002478,PO002478,S0105,SITE_10,2026-01-11,1,0.899,0,0,0
D002479,PO002479,S0027,SITE_04,2026-01-30,1,0.767,0,0,0
D002480,PO002480,S0032,SITE_03,2026-04-08,1,0.938,0,0,0
D002481,PO002481,S0041,SITE_04,2026-03-20,1,1.0,0,0,0
D002482,PO002482,S0102,SITE_04,2026-04-02,0,0.926,1,1,0
D002483,PO002483,S0017,SITE_09,2026-01-20,1,0.927,0,0,0
D002484,PO002484,S0045,SITE_08,2026-01-11,1,0.932,0,1,1
D002485,PO002485,S0075,SITE_12,2026-02-10,0,0.898,0,0,0
D002486,PO002486,S0110,SITE_01,2026-04-06,0,0.899,1,0,0
D002487,PO002487,S0041,SITE_03,2026-04-16,0,0.998,0,0,0
D002488,PO002488,S0102,SITE_08,2026-04-10,0,0.876,0,0,0
D002489,PO002489,S0118,SITE_02,2026-04-04,1,0.933,0,0,0
D002490,PO002490,S0115,SITE_11,2025-12-17,0,1.0,0,0,0
D002491,PO002491,S0027,SITE_04,2025-11-20,0,0.793,1,0,0
D002492,PO002492,S0084,SITE_05,2025-11-12,0,0.944,0,1,0
D002493,PO002493,S0101,SITE_05,2025-10-20,0,0.904,0,0,0
D002494,PO002494,S0022,SITE_11,2026-01-08,0,1.0,0,0,0
D002495,PO002495,S0082,SITE_08,2026-02-22,1,0.945,0,0,0
D002496,PO002496,S0116,SITE_04,2026-03-04,1,0.948,0,0,0
D002497,PO002497,S0079,SITE_01,2026-02-15,1,0.908,0,0,0
D002498,PO002498,S0003,SITE_10,2026-01-11,0,0.972,0,0,0
D002499,PO002499,S0105,SITE_07,2025-11-18,1,0.911,0,0,0
D002500,PO002500,S0119,SITE_09,2025-12-24,1,0.787,0,0,0
D002501,PO002501,S0012,SITE_02,2026-01-21,1,0.927,0,0,0
D002502,PO002502,S0017,SITE_01,2025-10-30,1,0.974,0,0,0
D002503,PO002503,S0071,SITE_07,2026-02-23,0,0.892,1,1,0
D002504,PO002504,S0023,SITE_09,2026-02-19,1,0.785,0,0,0
D002505,PO002505,S0111,SITE_12,2026-03-18,1,0.894,0,0,0
D002506,PO002506,S0046,SITE_11,2025-11-22,0,0.886,0,0,0
D002507,PO002507,S0072,SITE_01,2026-02-22,0,0.954,0,0,0
D002508,PO002508,S0111,SITE_07,2026-03-22,1,0.98,0,0,0
D002509,PO002509,S0029,SITE_03,2026-02-19,1,0.939,0,0,0
D002510,PO002510,S0045,SITE_12,2026-04-24,1,0.973,0,0,0
D002511,PO002511,S0065,SITE_02,2025-12-04,0,0.913,0,0,0
D002512,PO002512,S0093,SITE_08,2026-03-26,1,0.876,0,0,0
D002513,PO002513,S0109,SITE_04,2026-04-15,0,0.917,0,0,0
D002514,PO002514,S0022,SITE_09,2025-10-26,1,0.934,0,0,0
D002515,PO002515,S0070,SITE_07,2026-01-26,0,0.959,0,1,0
D002516,PO002516,S0019,SITE_02,2025-11-18,0,0.871,0,0,0
D002517,PO002517,S0026,SITE_09,2026-03-16,1,0.904,0,0,0
D002518,PO002518,S0015,SITE_10,2026-02-16,1,0.896,0,0,0
D002519,PO002519,S0089,SITE_02,2026-03-24,0,1.0,0,0,0
D002520,PO002520,S0104,SITE_12,2026-02-02,0,1.0,0,0,0
D002521,PO002521,S0080,SITE_08,2026-01-02,0,0.929,0,0,0
D002522,PO002522,S0070,SITE_06,2025-12-17,0,0.893,1,0,0
D002523,PO002523,S0024,SITE_04,2026-01-18,1,1.0,0,0,0
D002524,PO002524,S0055,SITE_03,2026-02-23,1,0.857,0,0,0
D002525,PO002525,S0011,SITE_07,2025-11-11,1,1.0,0,0,0
D002526,PO002526,S0016,SITE_03,2026-04-08,0,0.95,0,0,0
D002527,PO002527,S0064,SITE_06,2026-02-04,1,1.0,0,0,0
D002528,PO002528,S0012,SITE_02,2025-10-23,1,0.964,0,0,0
D002529,PO002529,S0106,SITE_08,2026-02-16,0,0.867,0,0,0
D002530,PO002530,S0005,SITE_06,2025-12-04,0,0.948,0,0,0
D002531,PO002531,S0060,SITE_09,2025-12-13,1,1.0,0,0,0
D002532,PO002532,S0059,SITE_08,2026-04-09,1,0.959,0,1,0
D002533,PO002533,S0053,SITE_09,2025-11-25,1,0.907,0,0,0
D002534,PO002534,S0054,SITE_07,2026-03-17,1,0.909,0,0,0
D002535,PO002535,S0109,SITE_10,2025-12-19,0,1.0,0,0,0
D002536,PO002536,S0055,SITE_06,2026-01-10,0,0.91,0,0,0
D002537,PO002537,S0035,SITE_11,2025-12-12,1,0.912,0,0,0
D002538,PO002538,S0071,SITE_11,2026-03-18,0,0.919,0,0,0
D002539,PO002539,S0066,SITE_10,2025-10-27,1,0.987,0,0,0
D002540,PO002540,S0115,SITE_06,2026-03-23,1,0.971,0,0,0
D002541,PO002541,S0021,SITE_05,2025-11-15,1,0.95,0,0,0
D002542,PO002542,S0054,SITE_12,2026-03-17,1,0.923,0,1,0
D002543,PO002543,S0097,SITE_01,2026-01-31,1,1.0,0,0,0
D002544,PO002544,S0022,SITE_10,2026-04-09,1,0.897,0,0,0
D002545,PO002545,S0054,SITE_06,2026-03-10,0,0.919,0,0,0
D002546,PO002546,S0018,SITE_06,2025-12-16,1,1.0,0,0,0
D002547,PO002547,S0088,SITE_05,2026-01-17,0,0.89,0,0,0
D002548,PO002548,S0057,SITE_07,2026-02-13,1,0.847,0,1,1
D002549,PO002549,S0119,SITE_02,2026-01-05,1,0.965,0,0,0
D002550,PO002550,S0078,SITE_08,2025-12-16,0,1.0,0,0,0
D002551,PO002551,S0118,SITE_12,2026-03-04,1,0.843,1,0,0
D002552,PO002552,S0068,SITE_03,2025-12-17,1,1.0,0,0,0
D002553,PO002553,S0039,SITE_12,2026-02-18,0,0.951,0,0,0
D002554,PO002554,S0026,SITE_07,2026-02-15,1,0.895,1,0,0
D002555,PO002555,S0101,SITE_01,2026-03-05,0,0.978,0,0,0
D002556,PO002556,S0044,SITE_09,2026-04-25,0,0.991,0,0,0
D002557,PO002557,S0025,SITE_07,2026-01-13,0,0.859,0,0,0
D002558,PO002558,S0094,SITE_01,2025-11-29,1,0.962,0,0,0
D002559,PO002559,S0113,SITE_04,2025-11-21,1,0.907,0,0,0
D002560,PO002560,S0019,SITE_06,2026-01-07,1,0.925,1,0,0
D002561,PO002561,S0017,SITE_10,2025-12-03,1,0.948,0,0,0
D002562,PO002562,S0098,SITE_12,2026-02-01,1,1.0,0,0,1
D002563,PO002563,S0048,SITE_07,2025-10-22,1,0.874,0,0,0
D002564,PO002564,S0002,SITE_09,2026-03-24,1,0.993,0,0,0
D002565,PO002565,S0100,SITE_03,2025-11-26,0,0.814,0,0,0
D002566,PO002566,S0069,SITE_12,2026-01-27,1,0.979,0,0,0
D002567,PO002567,S0076,SITE_01,2025-11-11,1,0.987,0,0,0
D002568,PO002568,S0024,SITE_04,2025-11-22,1,1.0,0,0,0
D002569,PO002569,S0048,SITE_10,2025-11-14,0,0.932,0,0,0
D002570,PO002570,S0082,SITE_12,2026-02-09,0,1.0,0,1,0
D002571,PO002571,S0041,SITE_01,2025-12-24,0,0.866,0,0,0
D002572,PO002572,S0054,SITE_01,2026-01-15,0,0.84,0,0,0
D002573,PO002573,S0106,SITE_10,2026-01-11,0,0.979,0,0,0
D002574,PO002574,S0092,SITE_04,2025-12-02,0,0.815,0,0,0
D002575,PO002575,S0100,SITE_06,2026-03-10,0,0.992,0,0,0
D002576,PO002576,S0052,SITE_01,2026-01-18,0,0.914,0,0,0
D002577,PO002577,S0039,SITE_05,2026-01-16,0,0.995,0,0,0
D002578,PO002578,S0075,SITE_10,2026-02-15,1,0.949,0,0,1
D002579,PO002579,S0091,SITE_11,2026-01-16,0,0.904,0,0,0
D002580,PO002580,S0114,SITE_06,2025-12-30,1,0.912,1,0,0
D002581,PO002581,S0087,SITE_03,2026-01-10,1,1.0,0,0,0
D002582,PO002582,S0086,SITE_10,2026-02-28,0,0.916,0,0,0
D002583,PO002583,S0037,SITE_11,2026-03-03,0,0.946,0,0,1
D002584,PO002584,S0008,SITE_11,2026-03-17,0,1.0,0,1,0
D002585,PO002585,S0048,SITE_03,2026-01-03,1,0.904,0,0,0
D002586,PO002586,S0063,SITE_02,2026-04-21,0,0.975,0,1,0
D002587,PO002587,S0059,SITE_11,2026-01-30,1,1.0,0,0,0
D002588,PO002588,S0013,SITE_02,2026-01-07,0,0.846,0,0,0
D002589,PO002589,S0104,SITE_01,2026-01-02,0,1.0,0,1,0
D002590,PO002590,S0087,SITE_03,2025-12-17,0,0.96,0,0,0
D002591,PO002591,S0041,SITE_09,2025-11-13,1,0.98,0,0,0
D002592,PO002592,S0119,SITE_01,2026-04-01,1,0.968,0,0,0
D002593,PO002593,S0034,SITE_12,2025-11-22,0,0.956,0,0,0
D002594,PO002594,S0055,SITE_11,2025-11-19,1,0.959,0,0,0
D002595,PO002595,S0082,SITE_01,2026-02-14,0,0.894,1,0,0
D002596,PO002596,S0095,SITE_02,2025-11-07,1,0.904,0,0,0
D002597,PO002597,S0014,SITE_03,2025-11-20,0,0.84,1,0,1
D002598,PO002598,S0068,SITE_08,2025-11-21,1,1.0,0,0,0
D002599,PO002599,S0098,SITE_10,2025-12-14,1,1.0,0,0,0
D002600,PO002600,S0006,SITE_07,2026-02-09,0,1.0,0,0,0
D002601,PO002601,S0031,SITE_05,2025-11-07,0,0.961,0,1,0
D002602,PO002602,S0111,SITE_10,2026-02-28,1,0.946,0,0,0
D002603,PO002603,S0114,SITE_12,2026-04-04,1,0.879,0,0,0
D002604,PO002604,S0089,SITE_07,2026-01-05,0,0.876,0,0,0
D002605,PO002605,S0100,SITE_01,2025-11-02,1,0.892,0,0,0
D002606,PO002606,S0030,SITE_10,2026-02-08,0,0.93,0,0,0
D002607,PO002607,S0100,SITE_09,2026-04-01,0,0.959,0,0,0
D002608,PO002608,S0075,SITE_10,2026-04-17,1,0.949,0,0,0
D002609,PO002609,S0007,SITE_06,2026-01-19,0,0.952,0,0,0
D002610,PO002610,S0038,SITE_10,2026-03-10,0,0.945,0,0,0
D002611,PO002611,S0056,SITE_02,2026-02-28,0,1.0,0,0,1
D002612,PO002612,S0086,SITE_03,2026-03-13,1,0.877,1,0,0
D002613,PO002613,S0101,SITE_11,2026-03-21,0,0.902,0,0,0
D002614,PO002614,S0093,SITE_04,2026-03-02,0,0.941,0,1,0
D002615,PO002615,S0030,SITE_10,2026-03-12,0,0.978,0,0,0
D002616,PO002616,S0044,SITE_02,2026-03-31,0,0.941,0,0,0
D002617,PO002617,S0078,SITE_06,2026-02-23,1,1.0,0,0,0
D002618,PO002618,S0051,SITE_07,2026-03-24,0,0.92,0,1,0
D002619,PO002619,S0091,SITE_02,2026-02-09,1,0.855,0,0,0
D002620,PO002620,S0053,SITE_02,2026-01-07,1,1.0,0,0,0
D002621,PO002621,S0093,SITE_05,2026-03-09,1,1.0,1,0,0
D002622,PO002622,S0028,SITE_09,2026-02-06,1,0.979,0,0,0
D002623,PO002623,S0024,SITE_03,2026-01-30,0,0.974,0,0,0
D002624,PO002624,S0037,SITE_04,2026-02-14,1,0.914,0,0,0
D002625,PO002625,S0086,SITE_06,2026-04-16,0,0.972,0,0,0
D002626,PO002626,S0084,SITE_05,2025-10-29,0,0.927,0,0,0
D002627,PO002627,S0049,SITE_12,2026-04-22,1,0.947,0,1,0
D002628,PO002628,S0006,SITE_10,2026-04-12,1,0.975,0,0,0
D002629,PO002629,S0119,SITE_06,2026-03-24,1,0.848,1,0,0
D002630,PO002630,S0108,SITE_09,2026-02-23,0,0.933,0,0,0
D002631,PO002631,S0001,SITE_09,2026-03-16,0,0.965,0,0,0
D002632,PO002632,S0041,SITE_10,2026-01-28,1,0.899,0,0,0
D002633,PO002633,S0105,SITE_09,2026-03-25,0,0.878,0,0,0
D002634,PO002634,S0018,SITE_08,2025-12-13,1,0.98,0,0,0
D002635,PO002635,S0093,SITE_10,2026-03-16,1,0.988,0,0,0
D002636,PO002636,S0032,SITE_10,2026-03-08,1,1.0,0,0,0
D002637,PO002637,S0063,SITE_04,2025-11-26,1,1.0,0,0,0
D002638,PO002638,S0104,SITE_11,2026-03-01,0,0.985,0,0,0
D002639,PO002639,S0057,SITE_08,2026-01-24,1,0.804,0,0,0
D002640,PO002640,S0059,SITE_11,2025-11-03,1,1.0,0,0,0
D002641,PO002641,S0069,SITE_05,2026-04-01,1,0.939,0,1,0
D002642,PO002642,S0001,SITE_05,2026-04-06,0,0.989,0,0,0
D002643,PO002643,S0012,SITE_05,2025-11-20,1,0.886,0,1,0
D002644,PO002644,S0057,SITE_07,2026-01-08,0,0.946,0,0,0
D002645,PO002645,S0068,SITE_03,2026-02-14,1,1.0,0,0,0
D002646,PO002646,S0015,SITE_10,2025-12-21,0,0.898,0,0,0
D002647,PO002647,S0085,SITE_02,2026-03-17,1,0.995,0,0,0
D002648,PO002648,S0095,SITE_07,2026-03-20,0,0.912,0,0,0
D002649,PO002649,S0055,SITE_02,2025-12-19,1,0.906,0,0,0
D002650,PO002650,S0102,SITE_12,2026-03-18,1,0.972,0,0,0
D002651,PO002651,S0069,SITE_10,2026-02-21,1,0.983,0,0,0
D002652,PO002652,S0097,SITE_09,2025-11-06,1,0.949,0,0,0
D002653,PO002653,S0064,SITE_08,2025-11-18,1,1.0,0,0,0
D002654,PO002654,S0034,SITE_10,2026-02-21,1,0.918,0,0,0
D002655,PO002655,S0058,SITE_04,2025-11-19,0,0.95,0,0,0
D002656,PO002656,S0060,SITE_10,2026-01-29,1,1.0,0,0,0
D002657,PO002657,S0023,SITE_01,2026-04-24,0,0.928,0,0,0
D002658,PO002658,S0028,SITE_01,2026-01-08,1,0.868,0,1,0
D002659,PO002659,S0039,SITE_05,2026-02-04,1,1.0,0,0,0
D002660,PO002660,S0011,SITE_10,2026-04-03,0,0.914,0,0,0
D002661,PO002661,S0010,SITE_04,2025-11-26,1,0.982,0,0,0
D002662,PO002662,S0059,SITE_05,2026-01-12,0,0.939,0,1,0
D002663,PO002663,S0054,SITE_04,2025-11-28,1,0.932,0,0,0
D002664,PO002664,S0044,SITE_06,2026-03-28,0,0.979,0,0,0
D002665,PO002665,S0081,SITE_11,2025-12-03,1,0.968,0,0,0
D002666,PO002666,S0031,SITE_08,2026-02-14,1,0.987,0,0,0
D002667,PO002667,S0001,SITE_07,2026-01-08,0,0.932,1,0,0
